Celer Network,https://coinmarketcap.com/currencies/celer-network/,$0.003294
Nexus,https://coinmarketcap.com/currencies/nexus/,$0.183203
Credits,https://coinmarketcap.com/currencies/credits/,$0.063281
ZTCoin,https://coinmarketcap.com/currencies/ztcoin/,$0.041845
BitKan,https://coinmarketcap.com/currencies/bitkan/,$0.001878
Orbs,https://coinmarketcap.com/currencies/orbs/,$0.005671
Arcblock,https://coinmarketcap.com/currencies/arcblock/,$0.115614
THORChain,https://coinmarketcap.com/currencies/thorchain/,$0.092258
B2BX,https://coinmarketcap.com/currencies/b2bx/,$0.572732
Syscoin,https://coinmarketcap.com/currencies/syscoin/,$0.019330
Project Pai,https://coinmarketcap.com/currencies/project-pai/,$0.007645
Aurora,https://coinmarketcap.com/currencies/aurora/,$0.001685
MediBloc [ERC20],https://coinmarketcap.com/currencies/medx/,$0.003201
999,https://coinmarketcap.com/currencies/999-coin/,$4.00
MINDOL,https://coinmarketcap.com/currencies/mindol/,$3.04
INO COIN,https://coinmarketcap.com/currencies/ino-coin/,$1.41
TAGZ5,https://coinmarketcap.com/currencies/tagz5/,$0.456601
Insight Chain,https://coinmarketcap.com/currencies/insight-chain/,$0.469624
ThoreCoin,https://coinmarketcap.com/currencies/thorecoin/,"$1,575.65"
PRIZM,https://coinmarketcap.com/currencies/prizm/,$0.270395
ThoreNext,https://coinmarketcap.com/currencies/thorenext/,$6.10
Cryptonex,https://coinmarketcap.com/currencies/cryptonex/,$2.05
Beldex,https://coinmarketcap.com/currencies/beldex/,$0.099306
Mixin,https://coinmarketcap.com/currencies/mixin/,$179.59
Karatgold Coin,https://coinmarketcap.com/currencies/karatgold-coin/,$0.017184
Flexacoin,https://coinmarketcap.com/currencies/flexacoin/,$0.002828
Counos Coin,https://coinmarketcap.com/currencies/counos-coin/,$4.64
Dimension Chain,https://coinmarketcap.com/currencies/dimension-chain/,$0.278512
UNI COIN,https://coinmarketcap.com/currencies/uni-coin/,$1.08
GAPS,https://coinmarketcap.com/currencies/gaps/,$6.38
GlitzKoin,https://coinmarketcap.com/currencies/glitzkoin/,$0.257721
1irstcoin,https://coinmarketcap.com/currencies/1irstcoin/,$1.53
FABRK,https://coinmarketcap.com/currencies/fabrk/,$0.012428
ETERNAL TOKEN,https://coinmarketcap.com/currencies/eternal-token/,$0.618815
Breezecoin,https://coinmarketcap.com/currencies/breezecoin/,$0.559786
Noah Coin,https://coinmarketcap.com/currencies/noah-coin/,$0.001700
